product_id,date_value,performance_label,yd_sale_amount,yd_sold_count
1729623461957044729,2024-18,top,44585180.0,42143.0
1729623461957044729,2024-19,top,78333865.0,41853.0
1729623461957044729,2024-20,top,25865010.0,24640.0
1729623461957044729,2024-21,top,6082730.0,4596.0
1729623461957044729,2024-22,top,19328502.92,20630.0
1729623461957044729,2024-23,top,10901088.0,6347.0
1729623461957044729,2024-24,top,1004102.0,1356.0
1729623461957044729,2024-25,top,851701.5,1127.0
1729623461957044729,2024-26,top,13401212.0,7421.0
1729623461957044729,2024-27,top,5900108.0,2999.0
1729623461957044729,2024-28,top,47742170.0,15246.0
1729623461957044729,2024-29,top,6565015.0,11684.0
1729623461957044729,2024-30,top,1681292.0,6132.0
1729623461957044729,2024-31,top,2907581.4,9633.0
1729623461957044729,2024-32,top,1828387.85,6034.0
1729623461957044729,2024-33,top,1369327.0,4355.0
1729623461957044729,2024-34,top,2179240.0,6995.0
1729623461957044729,2024-35,top,2434656.0,7944.0
1729623461957044729,2024-36,top,1171113.0,3810.0
1729623461957044729,2024-37,high,662945.0,2875.0
1729623461957044729,2024-38,top,1770970.0,6950.0
1729623461957044729,2024-39,top,2699890.0,9874.0
1729623461957044729,2024-40,top,29831968.0,78017.0
1729623461957044729,2024-41,top,29831968.0,78017.0
1729623461957044729,2024-42,top,3707508.0,12968.0
1729623461957044729,2024-43,top,3739162.0,13127.0
1729623461957044729,2024-44,top,6296797.0,21801.0
1729623461957044729,2024-45,top,2366491.0,7469.0
1729623461957044729,2024-46,top,1260336.0,4087.0
1729623461957044729,2024-47,top,1397840.0,4950.0
1729623461957044729,2024-48,top,1247078.0,4438.0
1729623461957044729,2024-49,top,1126113.0,4389.0
1729623461957044729,2024-50,high,894813.0,3148.0
1729623461957044729,2024-51,top,768050.0,2801.0
1729623461957044729,2024-52,high,680839.0,2485.0
1729782874231376807,2024-18,top,2811770.0,14341.0
1729782874231376807,2024-19,top,4148800.0,20744.0
1729782874231376807,2024-20,top,4053170.0,21300.0
1729782874231376807,2024-21,top,2467054.0,12646.0
1729782874231376807,2024-22,top,1970600.0,9853.0
1729782874231376807,2024-23,top,1529662.38,7887.0
1729782874231376807,2024-24,top,997615.0,5138.0
1729782874231376807,2024-25,high,579077.95,3554.0
