product_id,date_value,performance_label,yd_sale_amount,yd_sold_count
1729605889745324222,2024-18,top,6654231.0,20419.0
1729605889745324222,2024-19,top,5017081.0,16794.0
1729605889745324222,2024-20,top,3589810.88,13009.0
1729605889745324222,2024-21,top,1084693.09,3670.0
1729605889745324222,2024-22,high,286011.56,1706.0
1729605889745324222,2024-23,top,471667.56,2784.0
1729605889745324222,2024-24,top,602077.7,3184.0
1729605889745324222,2024-25,top,409699.25,2536.0
1729605889745324222,2024-26,top,918804.78,4338.0
1729605889745324222,2024-27,top,857111.44,3452.0
1729605889745324222,2024-28,top,714941.0,2719.0
1729605889745324222,2024-29,top,496838.0,1732.0
1729605889745324222,2024-30,top,736018.0,3268.0
1729605889745324222,2024-31,top,693756.81,3809.0
1729605889745324222,2024-32,top,895275.15,4619.0
1729605889745324222,2024-33,top,377703.0,2138.0
1729605889745324222,2024-34,top,327040.0,1840.0
1729605889745324222,2024-35,high,251213.0,1363.0
1729605889745324222,2024-36,middle,114696.0,606.0
1729605889745324222,2024-37,middle,62648.0,328.0
1729605889745324222,2024-38,middle,69839.0,369.0
1729605889745324222,2024-39,middle,96250.0,500.0
1729605889745324222,2024-40,non,,
1729605889745324222,2024-41,non,,
1729605889745324222,2024-42,non,,
1729605889745324222,2024-43,non,,
1729605889745324222,2024-44,non,,
1729605889745324222,2024-45,non,,
1729605889745324222,2024-46,non,,
1729605889745324222,2024-47,non,,
1729605889745324222,2024-48,non,,
1729605889745324222,2024-49,non,,
1729605889745324222,2024-50,non,,
1729605889745324222,2024-51,non,,
1729605889745324222,2024-52,non,,
1729656231008962678,2024-18,top,4078158.0,18832.0
1729656231008962678,2024-19,top,3527868.0,17768.0
1729656231008962678,2024-20,top,2330143.0,10331.0
1729656231008962678,2024-21,top,1774215.44,8814.0
1729656231008962678,2024-22,top,2932214.4,16758.0
1729656231008962678,2024-23,top,1561741.36,8667.0
1729656231008962678,2024-24,top,514992.32,3392.0
1729656231008962678,2024-25,top,762340.8,4003.0
1729656231008962678,2024-26,non,,
1729656231008962678,2024-27,top,11105771.0,8538.0
1729656231008962678,2024-28,top,3375820.7,2607.0
1729656231008962678,2024-29,top,389660.0,1735.0
1729656231008962678,2024-30,top,318446.0,1404.0
1729656231008962678,2024-31,top,766935.76,3896.0
1729656231008962678,2024-32,top,582094.72,2944.0
1729656231008962678,2024-33,high,209159.69,1065.0
1729656231008962678,2024-34,top,381313.05,2308.0
1729656231008962678,2024-35,top,514204.32,3276.0
1729656231008962678,2024-36,high,222753.08,1371.0
1729656231008962678,2024-37,high,183406.96,1698.0
1729656231008962678,2024-38,top,340783.52,3892.0
1729656231008962678,2024-39,top,760046.0,3651.0
1729656231008962678,2024-40,top,4248908.0,44434.0
1729656231008962678,2024-41,non,,
1729656231008962678,2024-42,top,1827036.0,10049.0
1729656231008962678,2024-43,top,783192.0,4324.0
1729656231008962678,2024-44,top,1290181.68,7077.0
1729656231008962678,2024-45,top,1501868.44,9137.0
1729656231008962678,2024-46,top,2033273.0,11589.0
1729656231008962678,2024-47,top,1414837.28,9436.0
1729656231008962678,2024-48,top,2302081.0,11177.0
1729656231008962678,2024-49,top,1376115.6,9762.0
1729656231008962678,2024-50,top,1067265.08,8411.0
1729656231008962678,2024-51,top,728936.32,6790.0
1729656231008962678,2024-52,top,1160360.6,6816.0
1729700830237198589,2024-18,top,1556754.62,11684.0
1729700830237198589,2024-19,high,206330.8,4407.0
1729700830237198589,2024-20,high,218290.68,1795.0
1729700830237198589,2024-21,middle,43772.4,965.0
1729700830237198589,2024-22,non,,
1729700830237198589,2024-23,non,,
1729700830237198589,2024-24,middle,48024.4,356.0
1729700830237198589,2024-25,middle,35441.5,278.0
1729700830237198589,2024-26,low,56902.5,345.0
1729700830237198589,2024-27,low,43689.5,244.0
1729700830237198589,2024-28,low,45123.0,279.0
1729700830237198589,2024-29,low,35490.0,224.0
1729700830237198589,2024-30,non,,
1729700830237198589,2024-31,non,,
1729700830237198589,2024-32,low,39342.3,446.0
1729700830237198589,2024-33,middle,98034.0,608.0
1729700830237198589,2024-34,middle,95316.0,592.0
1729700830237198589,2024-35,middle,87136.0,455.0
1729700830237198589,2024-36,middle,61581.35,326.0
1729700830237198589,2024-37,non,,
1729700830237198589,2024-38,low,14602.5,267.0
1729700830237198589,2024-39,low,39411.3,392.0
1729700830237198589,2024-40,middle,424462.5,2583.0
1729700830237198589,2024-41,low,32835.0,199.0
1729700830237198589,2024-42,low,42438.0,382.0
1729700830237198589,2024-43,middle,95616.6,644.0
1729700830237198589,2024-44,middle,103620.0,628.0
1729700830237198589,2024-45,middle,73425.0,445.0
1729700830237198589,2024-46,non,,
1729700830237198589,2024-47,low,40590.0,246.0
1729700830237198589,2024-48,non,,
1729700830237198589,2024-49,non,,
1729700830237198589,2024-50,non,,
1729700830237198589,2024-51,non,,
1729700830237198589,2024-52,non,,
1729868577363298616,2024-18,top,620926.4,8257.0
1729868577363298616,2024-19,top,577808.0,7697.0
1729868577363298616,2024-20,top,855000.0,11400.0
1729868577363298616,2024-21,top,1164150.0,15522.0
1729868577363298616,2024-22,top,915124.0,12329.0
1729868577363298616,2024-23,top,633514.0,9227.0
1729868577363298616,2024-24,top,1229860.79,29074.0
1729868577363298616,2024-25,top,413758.17,11447.0
1729868577363298616,2024-26,top,946958.5,10359.0
1729868577363298616,2024-27,top,586279.24,5999.0
1729868577363298616,2024-28,high,434964.0,3345.0
1729868577363298616,2024-29,high,132784.0,2342.0
1729868577363298616,2024-30,middle,101196.0,2359.0
1729868577363298616,2024-31,high,208340.0,6163.0
1729868577363298616,2024-32,high,314279.0,9157.0
1729868577363298616,2024-33,high,178000.0,7120.0
1729868577363298616,2024-34,middle,77450.0,3098.0
1729868577363298616,2024-35,high,151475.0,6059.0
1729868577363298616,2024-36,high,218225.0,8729.0
1729868577363298616,2024-37,high,205700.0,8228.0
1729868577363298616,2024-38,high,166325.0,6653.0
1729868577363298616,2024-39,middle,130925.0,5237.0
1729868577363298616,2024-40,high,1501100.0,60044.0
1729868577363298616,2024-41,non,,
1729868577363298616,2024-42,middle,89900.0,3596.0
