product_id,date_value,performance_label,yd_sale_amount,yd_sold_count
1729669977941051576,2024-18,top,627996.0,10644.0
1729669977941051576,2024-19,high,327509.0,5551.0
1729669977941051576,2024-20,high,206559.0,3501.0
1729669977941051576,2024-21,high,182428.0,3092.0
1729669977941051576,2024-22,middle,86789.0,1471.0
1729669977941051576,2024-23,middle,68676.0,1164.0
1729669977941051576,2024-24,middle,67437.0,1143.0
1729669977941051576,2024-25,middle,53159.0,901.0
1729669977941051576,2024-26,middle,162273.62,3390.0
1729669977941051576,2024-27,middle,91936.67,1904.0
1729669977941051576,2024-28,low,32526.0,556.0
1729669977941051576,2024-29,non,,
1729669977941051576,2024-30,low,18633.0,316.0
1729669977941051576,2024-31,middle,50563.0,857.0
1729669977941051576,2024-32,middle,85491.0,1449.0
1729669977941051576,2024-33,low,16520.0,280.0
1729669977941051576,2024-34,non,,
1729669977941051576,2024-35,non,,
1729669977941051576,2024-36,non,,
1729669977941051576,2024-37,non,,
1729669977941051576,2024-38,non,,
1729669977941051576,2024-39,non,,
1729669977941051576,2024-40,non,,
1729669977941051576,2024-41,non,,
1729669977941051576,2024-42,non,,
1729669977941051576,2024-43,non,,
1729669977941051576,2024-44,low,18762.0,318.0
1729669977941051576,2024-45,non,,
1729669977941051576,2024-46,non,,
1729669977941051576,2024-47,non,,
1729669977941051576,2024-48,non,,
1729669977941051576,2024-49,non,,
1729669977941051576,2024-50,non,,
1729669977941051576,2024-51,non,,
1729669977941051576,2024-52,non,,
1729610114491189432,2024-18,top,751597.0,9761.0
1729610114491189432,2024-19,top,1459843.0,18959.0
1729610114491189432,2024-20,top,947436.0,12567.0
1729610114491189432,2024-21,top,1114019.0,15343.0
1729610114491189432,2024-22,top,405100.0,5267.0
1729610114491189432,2024-23,high,207747.5,2712.0
1729610114491189432,2024-24,top,312620.0,4060.0
1729610114491189432,2024-25,high,277875.0,3645.0
1729610114491189432,2024-26,non,,
1729610114491189432,2024-27,top,559149.0,7035.0
1729610114491189432,2024-28,high,373005.0,4900.0
1729610114491189432,2024-29,high,222955.0,2930.0
1729610114491189432,2024-30,high,212024.0,2844.0
1729610114491189432,2024-31,high,200464.0,2668.0
1729610114491189432,2024-32,high,203139.0,2934.0
1729610114491189432,2024-33,high,136821.0,1961.0
1729610114491189432,2024-34,middle,121226.0,1720.0
1729610114491189432,2024-35,middle,128365.0,1867.0
1729610114491189432,2024-36,high,286086.0,4023.0
1729610114491189432,2024-37,top,461983.0,6359.0
1729610114491189432,2024-38,high,248007.0,3532.0
1729610114491189432,2024-39,high,196560.0,2815.0
1729610114491189432,2024-40,middle,473811.0,6772.0
1729610114491189432,2024-41,middle,64210.0,924.0
1729610114491189432,2024-42,middle,84218.0,1186.0
1729610114491189432,2024-43,middle,95166.0,1311.0
1729610114491189432,2024-44,middle,65998.0,942.0
1729610114491189432,2024-45,middle,74354.0,1054.0
1729610114491189432,2024-46,low,52691.0,744.0
1729610114491189432,2024-47,middle,59445.0,831.0
1729610114491189432,2024-48,low,33088.0,473.0
1729610114491189432,2024-49,low,28431.0,409.0
1729610114491189432,2024-50,low,25689.0,379.0
1729610114491189432,2024-51,low,26305.5,388.0
1729610114491189432,2024-52,low,20404.5,303.0
1729673961723037880,2024-18,top,601266.0,8714.0
1729673961723037880,2024-19,top,502941.0,7289.0
1729673961723037880,2024-20,high,255714.0,3706.0
1729673961723037880,2024-21,top,850908.0,12332.0
1729673961723037880,2024-22,top,413517.0,5993.0
1729673961723037880,2024-23,high,179331.0,2599.0
