product_id,date_value,performance_label,yd_sale_amount,yd_sold_count
1729595820853988121,2024-18,top,516040.0,3087.0
1729595820853988121,2024-19,middle,41086.0,317.0
1729595820853988121,2024-20,top,526782.0,3395.0
1729595820853988121,2024-21,high,318068.0,2446.0
1729595820853988121,2024-22,low,8702.0,53.0
1729595820853988121,2024-23,top,612715.0,2538.0
1729595820853988121,2024-24,top,813882.0,3460.0
1729595820853988121,2024-25,high,176668.0,1159.0
1729595820853988121,2024-26,high,381803.54,1632.0
1729595820853988121,2024-27,high,152771.39,656.0
1729595820853988121,2024-28,top,599168.0,2679.0
1729595820853988121,2024-29,top,297714.0,1345.0
1729595820853988121,2024-30,high,112540.0,607.0
1729595820853988121,2024-31,middle,83822.04,369.0
1729595820853988121,2024-32,middle,75452.0,352.0
1729595820853988121,2024-33,high,87816.0,399.0
1729595820853988121,2024-34,middle,53457.0,235.0
1729595820853988121,2024-35,middle,37287.0,239.0
1729595820853988121,2024-36,low,13852.0,122.0
1729595820853988121,2024-37,middle,22800.0,200.0
1729595820853988121,2024-38,middle,38271.0,346.0
1729595820853988121,2024-39,middle,51192.0,446.0
1729595820853988121,2024-40,middle,190306.0,1794.0
1729595820853988121,2024-41,middle,27474.0,241.0
1729595820853988121,2024-42,middle,54102.0,460.0
1729595820853988121,2024-43,middle,28616.0,243.0
1729595820853988121,2024-44,middle,32864.0,316.0
1729595820853988121,2024-45,low,20248.0,183.0
1729595820853988121,2024-46,low,26743.0,250.0
1729595820853988121,2024-47,middle,51958.0,451.0
1729595820853988121,2024-48,low,10802.0,94.0
1729595820853988121,2024-49,low,25536.0,224.0
1729595820853988121,2024-50,middle,33528.0,292.0
1729595820853988121,2024-51,middle,24156.0,210.0
1729595820853988121,2024-52,low,21360.0,186.0
1729591380718946472,2024-18,top,404000.0,2525.0
1729591380718946472,2024-19,top,384759.5,3232.0
1729591380718946472,2024-20,top,435531.5,3264.0
1729591380718946472,2024-21,top,603292.0,5379.0
1729591380718946472,2024-22,top,751315.37,5219.0
1729591380718946472,2024-23,high,173262.52,1175.0
1729591380718946472,2024-24,high,155977.0,1028.0
1729591380718946472,2024-25,high,191871.91,1350.0
1729591380718946472,2024-26,high,337569.84,1813.0
1729591380718946472,2024-27,high,285886.0,1340.0
1729591380718946472,2024-28,high,194605.38,1302.0
1729591380718946472,2024-29,high,133308.0,889.0
1729591380718946472,2024-30,high,103809.48,746.0
1729591380718946472,2024-31,middle,81191.56,557.0
1729591380718946472,2024-32,middle,85158.0,623.0
1729591380718946472,2024-33,middle,66015.0,461.0
1729591380718946472,2024-34,middle,63499.0,441.0
1729591380718946472,2024-35,middle,43105.0,316.0
1729591380718946472,2024-36,middle,38216.0,281.0
1729591380718946472,2024-37,middle,48552.0,357.0
1729591380718946472,2024-38,middle,39340.0,274.0
1729591380718946472,2024-39,middle,37875.0,265.0
1729591380718946472,2024-40,middle,651720.82,4976.0
1729591380718946472,2024-41,middle,39900.0,296.0
1729591380718946472,2024-42,middle,56053.98,388.0
1729591380718946472,2024-43,middle,32376.84,213.0
1729591380718946472,2024-44,high,305361.8,2247.0
1729591380718946472,2024-45,high,310536.78,2360.0
1729591380718946472,2024-46,high,194851.73,1360.0
1729591380718946472,2024-47,high,202271.36,1411.0
1729591380718946472,2024-48,high,298288.08,1966.0
1729591380718946472,2024-49,middle,53777.2,361.0
1729591380718946472,2024-50,middle,54880.0,343.0
1729591380718946472,2024-51,low,5914.0,40.0
1729591380718946472,2024-52,low,10674.0,75.0
1729718608163670595,2024-18,top,651913.5,2368.0
1729718608163670595,2024-19,top,425506.5,1504.0
1729718608163670595,2024-20,top,425594.0,1424.0
1729718608163670595,2024-21,high,280177.5,933.0
1729718608163670595,2024-22,top,487763.5,1662.0
1729718608163670595,2024-23,high,393971.5,1816.0
1729718608163670595,2024-24,top,1394178.0,7650.0
1729718608163670595,2024-25,top,374652.75,1831.0
1729718608163670595,2024-26,top,936418.0,2193.0
1729718608163670595,2024-27,high,474453.84,749.0
1729718608163670595,2024-28,top,705897.5,827.0
1729718608163670595,2024-29,high,130095.5,382.0
1729718608163670595,2024-30,middle,73992.0,289.0
1729718608163670595,2024-31,high,99390.0,397.0
1729718608163670595,2024-32,high,158065.0,611.0
1729718608163670595,2024-33,high,77959.0,291.0
1729718608163670595,2024-34,middle,54338.0,202.0
1729718608163670595,2024-35,middle,32948.0,128.0
1729718608163670595,2024-36,middle,24395.0,130.0
1729718608163670595,2024-37,low,21933.0,137.0
1729718608163670595,2024-38,top,314252.4,1953.0
1729718608163670595,2024-39,top,475558.6,3226.0
1729718608163670595,2024-40,top,2637549.0,9451.0
1729718608163670595,2024-41,high,188787.0,757.0
1729718608163670595,2024-42,low,9311.4,128.0
1729718608163670595,2024-43,top,728025.0,3415.0
1729718608163670595,2024-44,high,479974.6,2503.0
1729718608163670595,2024-45,high,116102.0,467.0
1729718608163670595,2024-46,middle,60992.0,278.0
1729718608163670595,2024-47,top,603804.0,899.0
1729718608163670595,2024-48,high,207180.57,1069.0
1729718608163670595,2024-49,high,165311.9,568.0
1729718608163670595,2024-50,middle,43560.4,316.0
1729718608163670595,2024-51,middle,25426.0,399.0
1729718608163670595,2024-52,middle,29167.68,337.0
1729565558393243747,2024-18,top,545664.5,2294.0
1729565558393243747,2024-19,top,612320.0,2563.0
1729565558393243747,2024-20,top,536044.5,2232.0
1729565558393243747,2024-21,high,408952.0,1791.0
1729565558393243747,2024-22,top,513002.27,2317.0
1729565558393243747,2024-23,top,483273.5,2079.0
1729565558393243747,2024-24,high,276720.0,1153.0
1729565558393243747,2024-25,high,209740.0,858.0
1729565558393243747,2024-26,high,323700.0,1245.0
1729565558393243747,2024-27,high,177970.0,681.0
1729565558393243747,2024-28,high,129702.5,497.0
1729565558393243747,2024-29,high,129292.5,534.0
1729565558393243747,2024-30,high,201039.0,893.0
1729565558393243747,2024-31,top,374741.59,1787.0
1729565558393243747,2024-32,top,380144.91,1879.0
1729565558393243747,2024-33,high,231739.0,1098.0
1729565558393243747,2024-34,top,227674.0,1108.0
1729565558393243747,2024-35,high,215578.0,991.0
1729565558393243747,2024-36,high,237814.0,1111.0
1729565558393243747,2024-37,high,213731.0,1051.0
1729565558393243747,2024-38,high,234776.0,1064.0
1729565558393243747,2024-39,high,232708.0,1028.0
1729565558393243747,2024-40,high,1240594.0,5386.0
1729565558393243747,2024-41,high,144290.0,614.0
1729565558393243747,2024-42,high,121165.0,520.0
1729565558393243747,2024-43,high,329130.0,1431.0
1729565558393243747,2024-44,high,310270.0,1349.0
1729565558393243747,2024-45,high,388700.0,1690.0
1729565558393243747,2024-46,top,395830.0,1721.0
1729565558393243747,2024-47,high,239280.0,933.0
1729565558393243747,2024-48,top,559920.0,2364.0
1729565558393243747,2024-49,top,582822.2,2388.0
1729565558393243747,2024-50,top,703659.8,2744.0
1729565558393243747,2024-51,top,479575.0,1933.0
1729565558393243747,2024-52,top,574151.4,2306.0
1729601417871723362,2024-18,high,299514.0,2180.0
1729601417871723362,2024-19,high,221589.0,1879.0
1729601417871723362,2024-20,high,124532.0,994.0
1729601417871723362,2024-21,middle,24437.0,189.0
1729601417871723362,2024-22,high,137231.5,940.0
1729601417871723362,2024-23,high,180840.0,1324.0
1729601417871723362,2024-24,high,156614.0,1194.0
1729601417871723362,2024-25,high,251999.0,2605.0
1729601417871723362,2024-26,top,846094.5,6275.0
1729601417871723362,2024-27,high,313687.0,2332.0
1729601417871723362,2024-28,high,243630.5,1635.0
1729601417871723362,2024-29,high,214137.0,1549.0
1729601417871723362,2024-30,high,157885.0,1383.0
1729601417871723362,2024-31,high,217714.0,2030.0
1729601417871723362,2024-32,high,232909.0,2012.0
1729601417871723362,2024-33,high,132218.0,1274.0
