product_id,date_value,performance_label,yd_sale_amount,yd_sold_count
1729810722883537782,2024-18,top,2733300.0,27333.0
1729810722883537782,2024-19,top,2345800.0,23458.0
1729810722883537782,2024-20,top,1988720.0,26558.0
1729810722883537782,2024-21,top,932340.0,23019.0
1729810722883537782,2024-22,top,1418940.0,23185.0
1729810722883537782,2024-23,top,2329489.32,30716.0
1729810722883537782,2024-24,top,1988668.75,26965.0
1729810722883537782,2024-25,top,2304865.0,27848.0
1729810722883537782,2024-26,non,,
1729810722883537782,2024-27,high,1383362.14,15941.0
1729810722883537782,2024-28,top,1821355.96,14197.0
1729810722883537782,2024-29,high,894025.31,9268.0
1729810722883537782,2024-30,high,467540.0,6466.0
1729810722883537782,2024-31,high,592710.0,6639.0
1729810722883537782,2024-32,high,428162.66,5589.0
1729810722883537782,2024-33,high,699082.09,8857.0
1729810722883537782,2024-34,high,659745.64,6598.0
1729810722883537782,2024-35,middle,340710.82,2992.0
1729810722883537782,2024-36,middle,195444.57,2510.0
1729810722883537782,2024-37,middle,249401.49,3512.0
1729810722883537782,2024-38,middle,210048.6,2437.0
1729810722883537782,2024-39,middle,140565.0,1500.0
1729810722883537782,2024-40,middle,2034438.05,20733.0
1729810722883537782,2024-41,non,,
1729810722883537782,2024-42,middle,264960.0,2774.0
1729810722883537782,2024-43,middle,336367.0,3678.0
1729810722883537782,2024-44,middle,350353.0,3791.0
1729810722883537782,2024-45,high,516819.0,5792.0
1729810722883537782,2024-46,high,633696.0,7220.0
1729810722883537782,2024-47,high,714688.0,7993.0
1729810722883537782,2024-48,high,706942.0,7154.0
1729810722883537782,2024-49,high,779416.0,8857.0
1729810722883537782,2024-50,high,724514.0,8339.0
1729810722883537782,2024-51,high,450238.0,5082.0
1729810722883537782,2024-52,high,382459.25,5632.0
1730102368256362663,2024-18,middle,121560.0,25149.0
1730102368256362663,2024-19,middle,186213.0,24558.0
1730102368256362663,2024-20,low,22147.0,2981.0
1730102368256362663,2024-21,low,7664.0,1144.0
1730102368256362663,2024-22,non,,
1730102368256362663,2024-23,low,14391.0,8246.0
1730102368256362663,2024-24,low,23355.0,23355.0
1730102368256362663,2024-25,low,12920.0,12920.0
1730102368256362663,2024-26,non,,
1730102368256362663,2024-27,low,97091.0,8294.0
1730102368256362663,2024-28,low,131820.0,10140.0
1730102368256362663,2024-29,low,27627.7,12177.0
1730102368256362663,2024-30,low,74042.5,16714.0
