product_id,date_value,performance_label,yd_sale_amount,yd_sold_count
1730210166406613890,2024-18,top,1099364.0,24090.0
1730210166406613890,2024-19,high,322874.0,7941.0
1730210166406613890,2024-20,middle,106246.0,2509.0
1730210166406613890,2024-21,low,44644.66,1243.0
1730210166406613890,2024-22,non,,
1730210166406613890,2024-23,low,14128.21,360.0
1730210166406613890,2024-24,low,26195.65,800.0
1730210166406613890,2024-25,low,24660.71,725.0
1730210166406613890,2024-26,low,67330.9,2114.0
1730210166406613890,2024-27,low,22804.05,555.0
1730210166406613890,2024-28,low,48658.0,837.0
1730210166406613890,2024-29,low,13858.0,352.0
1730210166406613890,2024-30,non,,
1730210166406613890,2024-31,non,,
1730210166406613890,2024-32,non,,
1730210166406613890,2024-33,non,,
1730210166406613890,2024-34,non,,
1730210166406613890,2024-35,non,,
1730210166406613890,2024-36,non,,
1730210166406613890,2024-37,non,,
1730210166406613890,2024-38,non,,
1730210166406613890,2024-39,non,,
1730210166406613890,2024-40,non,,
1730210166406613890,2024-41,non,,
1730210166406613890,2024-42,non,,
1730210166406613890,2024-43,non,,
1730210166406613890,2024-44,non,,
1730210166406613890,2024-45,non,,
1730210166406613890,2024-46,non,,
1730210166406613890,2024-47,non,,
1730210166406613890,2024-48,non,,
1730210166406613890,2024-49,non,,
1730210166406613890,2024-50,non,,
1730210166406613890,2024-51,non,,
1730210166406613890,2024-52,non,,
1729747810943338665,2024-18,top,2062675.5,23732.0
1729747810943338665,2024-19,top,2875893.0,32909.0
1729747810943338665,2024-20,top,2923575.0,33687.0
1729747810943338665,2024-21,top,2322402.4,27838.0
1729747810943338665,2024-22,top,2404896.84,32710.0
1729747810943338665,2024-23,top,2491072.84,31246.0
1729747810943338665,2024-24,top,1567540.9,23860.0
1729747810943338665,2024-25,top,1463465.9,19045.0
1729747810943338665,2024-26,non,,
1729747810943338665,2024-27,top,1918437.5,21824.0
1729747810943338665,2024-28,top,1370022.0,13754.0
1729747810943338665,2024-29,top,907970.47,11360.0
1729747810943338665,2024-30,top,1155788.0,15808.0
1729747810943338665,2024-31,top,1494153.02,22333.0
1729747810943338665,2024-32,top,1728648.84,25382.0
1729747810943338665,2024-33,top,2019673.54,28089.0
1729747810943338665,2024-34,top,1539500.63,22372.0
1729747810943338665,2024-35,top,1164721.33,17714.0
1729747810943338665,2024-36,top,1271871.28,17188.0
1729747810943338665,2024-37,top,1225230.32,18412.0
1729747810943338665,2024-38,top,853046.58,17946.0
1729747810943338665,2024-39,top,1068831.64,16029.0
1729747810943338665,2024-40,top,4157475.3,63676.0
1729747810943338665,2024-41,top,1068831.64,16029.0
1729747810943338665,2024-42,top,563769.72,8562.0
1729747810943338665,2024-43,top,901893.3,12756.0
1729747810943338665,2024-44,top,660847.8,10246.0
1729747810943338665,2024-45,top,564696.1,8805.0
1729747810943338665,2024-46,top,560933.6,8442.0
1729747810943338665,2024-47,top,659452.15,10723.0
1729747810943338665,2024-48,top,730922.7,11744.0
1729747810943338665,2024-49,top,713890.8,11928.0
1729747810943338665,2024-50,top,531571.55,9241.0
1729747810943338665,2024-51,high,516980.5,8900.0
1729747810943338665,2024-52,high,413108.4,7005.0
1729999188286867994,2024-18,top,1611167.0,18103.0
1729999188286867994,2024-19,top,1439397.0,16173.0
1729999188286867994,2024-20,top,2241376.0,25184.0
1729999188286867994,2024-21,top,1613245.24,21818.0
1729999188286867994,2024-22,top,1921394.82,23559.0
1729999188286867994,2024-23,top,739838.23,10009.0
1729999188286867994,2024-24,top,625827.97,7715.0
1729999188286867994,2024-25,top,416215.3,5583.0
1729999188286867994,2024-26,non,,
1729999188286867994,2024-27,top,2857995.0,14770.0
1729999188286867994,2024-28,top,1812542.0,9343.0
1729999188286867994,2024-29,top,705169.5,6917.0
1729999188286867994,2024-30,top,725209.3,8160.0
1729999188286867994,2024-31,top,622831.87,8446.0
1729999188286867994,2024-32,top,475480.79,6168.0
1729999188286867994,2024-33,top,374674.0,4499.0
1729999188286867994,2024-34,top,358224.1,4358.0
1729999188286867994,2024-35,top,627387.2,6594.0
1729999188286867994,2024-36,top,1113594.3,13597.0
1729999188286867994,2024-37,top,712176.7,8266.0
1729999188286867994,2024-38,top,472111.6,5519.0
1729999188286867994,2024-39,high,336342.6,3953.0
1729999188286867994,2024-40,high,1589572.0,18900.0
1729999188286867994,2024-41,non,,
1729999188286867994,2024-42,high,254217.0,3030.0
1729999188286867994,2024-43,middle,121379.6,1427.0
1729999188286867994,2024-44,middle,255515.7,3030.0
1729999188286867994,2024-45,middle,288532.1,3439.0
1729999188286867994,2024-46,high,344619.7,3953.0
1729999188286867994,2024-47,high,285032.0,3280.0
1729999188286867994,2024-48,high,260189.8,2987.0
1729999188286867994,2024-49,middle,177102.2,2038.0
1729999188286867994,2024-50,middle,177602.5,2036.0
1729999188286867994,2024-51,high,279122.8,3212.0
1729999188286867994,2024-52,top,716502.3,8264.0
1729730755049785710,2024-18,low,4643.99,9196.0
1729730755049785710,2024-19,low,1067.59,2114.0
1729730755049785710,2024-20,non,,
1729730755049785710,2024-21,non,,
1729730755049785710,2024-22,non,,
1729730755049785710,2024-23,non,,
1729730755049785710,2024-24,non,,
1729730755049785710,2024-25,low,15740.0,1574.0
1729730755049785710,2024-26,low,28400.0,2840.0
1729730755049785710,2024-27,low,10625.0,1033.0
1729730755049785710,2024-28,non,,
1729730755049785710,2024-29,non,,
1729730755049785710,2024-30,non,,
1729730755049785710,2024-31,non,,
1729730755049785710,2024-32,non,,
1729730755049785710,2024-33,low,6620.0,662.0
1729730755049785710,2024-34,low,13320.0,1332.0
1729730755049785710,2024-35,low,9540.0,824.0
1729730755049785710,2024-36,low,8300.0,830.0
1729730755049785710,2024-37,low,8470.0,847.0
1729730755049785710,2024-38,low,9460.0,946.0
1729730755049785710,2024-39,low,12190.0,1219.0
1729730755049785710,2024-40,low,65150.0,6515.0
1729730755049785710,2024-41,low,7400.0,740.0
1729730755049785710,2024-42,low,11810.0,1181.0
1729730755049785710,2024-43,low,10830.0,1083.0
1729730755049785710,2024-44,low,10040.0,1004.0
1729730755049785710,2024-45,low,10970.0,1097.0
1729730755049785710,2024-46,low,6950.0,695.0
1729730755049785710,2024-47,low,7860.0,786.0
1729730755049785710,2024-48,low,6770.0,677.0
1729730755049785710,2024-49,low,9800.0,980.0
1729730755049785710,2024-50,low,7430.0,743.0
1729730755049785710,2024-51,non,,
1729730755049785710,2024-52,non,,
1729997701352556943,2024-18,top,472708.0,8012.0
1729997701352556943,2024-19,high,250441.5,4070.0
1729997701352556943,2024-20,middle,84209.0,1191.0
1729997701352556943,2024-21,middle,162191.0,2749.0
1729997701352556943,2024-22,high,190865.0,3235.0
1729997701352556943,2024-23,middle,103845.66,3277.0
1729997701352556943,2024-24,high,363097.8,6213.0
1729997701352556943,2024-25,high,150214.0,2546.0
1729997701352556943,2024-26,middle,328080.0,5694.0
1729997701352556943,2024-27,middle,207893.0,3343.0
1729997701352556943,2024-28,middle,179521.5,2278.0
1729997701352556943,2024-29,middle,100181.0,1726.0
1729997701352556943,2024-30,low,69091.0,1187.0
1729997701352556943,2024-31,low,76082.0,1415.0
1729997701352556943,2024-32,middle,116240.0,2111.0
1729997701352556943,2024-33,middle,113218.0,1932.0
1729997701352556943,2024-34,middle,106929.0,1895.0
1729997701352556943,2024-35,middle,92521.0,1627.0
1729997701352556943,2024-36,middle,111765.0,1941.0
1729997701352556943,2024-37,middle,102549.0,1754.0
1729997701352556943,2024-38,middle,125230.0,2193.0
1729997701352556943,2024-39,middle,123939.0,2185.0
1729997701352556943,2024-40,middle,673447.0,11821.0
1729997701352556943,2024-41,middle,112259.0,1986.0
1729997701352556943,2024-42,middle,115644.0,2052.0
1729997701352556943,2024-43,middle,112056.0,2001.0
1729997701352556943,2024-44,low,86264.0,1535.0
1729997701352556943,2024-45,low,86608.0,1517.0
1729997701352556943,2024-46,low,77921.0,1343.0
1729997701352556943,2024-47,low,63688.0,1094.0
1729997701352556943,2024-48,low,53371.12,913.0
1729997701352556943,2024-49,low,94121.0,1479.0
1729997701352556943,2024-50,low,60543.0,1041.0
1729997701352556943,2024-51,low,65383.0,1122.0
1729997701352556943,2024-52,low,59928.8,1025.0
1730212433931241975,2024-18,high,353497.0,7650.0
1730212433931241975,2024-19,low,39320.0,792.0
1730212433931241975,2024-20,low,16298.0,382.0
1730212433931241975,2024-21,non,,
1730212433931241975,2024-22,low,22255.0,530.0
1730212433931241975,2024-23,low,74889.92,2397.0
1730212433931241975,2024-24,low,62175.87,1766.0
1730212433931241975,2024-25,low,17111.56,423.0
1730212433931241975,2024-26,non,,
1730212433931241975,2024-27,non,,
1730212433931241975,2024-28,non,,
1730212433931241975,2024-29,non,,
1730212433931241975,2024-30,non,,
1730212433931241975,2024-31,non,,
1730212433931241975,2024-32,non,,
1730212433931241975,2024-33,non,,
1730212433931241975,2024-34,non,,
1730212433931241975,2024-35,non,,
1730212433931241975,2024-36,non,,
1730212433931241975,2024-37,non,,
1730212433931241975,2024-38,non,,
1730212433931241975,2024-39,non,,
1730212433931241975,2024-40,non,,
1730212433931241975,2024-41,non,,
1730212433931241975,2024-42,non,,
1730212433931241975,2024-43,non,,
1730212433931241975,2024-44,non,,
1730212433931241975,2024-45,non,,
1730212433931241975,2024-46,non,,
1730212433931241975,2024-47,non,,
1730212433931241975,2024-48,non,,
1730212433931241975,2024-49,non,,
1730212433931241975,2024-50,non,,
1730212433931241975,2024-51,non,,
1730212433931241975,2024-52,non,,
1729431930516179403,2024-18,middle,89679.03,7539.0
1729431930516179403,2024-19,high,233839.77,19624.0
1729431930516179403,2024-20,high,247758.68,20816.0
1729431930516179403,2024-21,high,227238.82,21309.0
1729431930516179403,2024-22,middle,137328.76,11537.0
1729431930516179403,2024-23,low,54420.18,4571.0
1729431930516179403,2024-24,low,46413.17,3904.0
1729431930516179403,2024-25,low,30848.01,2741.0
1729431930516179403,2024-26,low,165723.66,6406.0
1729431930516179403,2024-27,middle,175078.3,4608.0
1729431930516179403,2024-28,high,287366.64,7106.0
1729431930516179403,2024-29,middle,101199.6,6326.0
1729431930516179403,2024-30,low,29795.04,2508.0
1729431930516179403,2024-31,low,29090.24,2443.0
1729431930516179403,2024-32,low,28435.72,2389.0
1729431930516179403,2024-33,low,35456.76,2982.0
1729431930516179403,2024-34,low,33121.44,2788.0
1729431930516179403,2024-35,low,42007.68,3536.0
1729431930516179403,2024-36,low,52235.74,4388.0
1729431930516179403,2024-37,low,54065.88,4551.0
1729431930516179403,2024-38,middle,70911.72,5969.0
1729431930516179403,2024-39,low,83471.86,7017.0
1729431930516179403,2024-40,low,376697.46,31487.0
1729431930516179403,2024-41,middle,83471.86,7017.0
1729431930516179403,2024-42,low,58116.96,4892.0
1729431930516179403,2024-43,low,69771.24,5873.0
1729431930516179403,2024-44,low,58720.04,4923.0
1729431930516179403,2024-45,low,77231.68,6486.0
1729431930516179403,2024-46,top,650811.5,54505.0
1729431930516179403,2024-47,low,65613.24,5523.0
1729431930516179403,2024-48,low,99162.36,8347.0
1729431930516179403,2024-49,low,79781.9,6690.0
1729431930516179403,2024-50,middle,117827.34,9893.0
1729431930516179403,2024-51,low,67880.97,6086.0
1729431930516179403,2024-52,low,45313.12,4100.0
1729616513630177592,2024-18,top,575440.48,6998.0
1729616513630177592,2024-19,high,175550.76,2066.0
1729616513630177592,2024-20,middle,80803.92,1779.0
1729616513630177592,2024-21,low,34917.77,1152.0
1729616513630177592,2024-22,low,63694.57,1002.0
1729616513630177592,2024-23,low,70869.5,952.0
1729616513630177592,2024-24,high,146041.41,1738.0
1729616513630177592,2024-25,middle,84599.76,1135.0
1729616513630177592,2024-26,low,135262.09,1435.0
1729616513630177592,2024-27,low,48178.97,497.0
1729616513630177592,2024-28,low,97851.0,1013.0
1729616513630177592,2024-29,low,79688.6,989.0
1729616513630177592,2024-30,low,60574.77,812.0
1729616513630177592,2024-31,low,73214.37,779.0
1729616513630177592,2024-32,middle,98160.01,1016.0
1729616513630177592,2024-33,middle,91786.44,954.0
1729616513630177592,2024-34,middle,151716.03,1560.0
1729616513630177592,2024-35,middle,123320.83,1278.0
1729616513630177592,2024-36,middle,145706.16,1498.0
1729616513630177592,2024-37,middle,113954.76,1185.0
